DayOfYear,Hour,LocalSunTime,AirTemp,StdDevAirTemp,MeanUncertaintyAirTemp,skintemp,StdDevSkinTemp,MeanUncertaintySkinTemp,lat,long,localday
276.7562,18.149,10.4855333333333,291.167,0.028,0.007,290.586,0.036,0.011,27.428,-114.952,276.436888888889
276.7642,18.3412,10.6776666666667,291.169,0.022,0.006,290.633,0.057,0.018,27.429,-114.953,276.444886111111
276.7722,18.5337,10.8700333333333,291.14,0.021,0.005,290.722,0.021,0.007,27.431,-114.955,276.452880555556
276.7802,18.7261,11.0623666666667,291.153,0.023,0.006,290.795,0.035,0.011,27.433,-114.956,276.460877777778
276.7883,18.9186,11.2546666666667,291.123,0.025,0.006,290.898,0.054,0.017,27.433,-114.959,276.468969444444
276.7964,19.1126,11.4485333333333,291.31,0.032,0.008,290.901,0.048,0.015,27.435,-114.961,276.477063888889
276.8044,19.305,11.6408,291.416,0.042,0.011,290.955,0.047,0.015,27.437,-114.963,276.485058333333
276.8124,19.4973,11.8331,291.352,0.033,0.008,291.067,0.026,0.008,27.44,-114.963,276.493058333333
276.8204,19.6897,12.0255,291.296,0.026,0.006,290.909,0.053,0.017,27.443,-114.963,276.501058333333
276.8284,19.8823,12.2181,291.258,0.029,0.007,290.915,0.04,0.013,27.445,-114.963,276.509058333333
276.8365,20.0747,12.4105666666667,291.186,0.024,0.006,290.919,0.045,0.014,27.447,-114.962,276.517161111111
276.8445,20.2671,12.6030333333333,291.273,0.028,0.007,290.944,0.052,0.017,27.449,-114.961,276.525163888889
276.8525,20.4597,12.7957,291.122,0.03,0.007,291.055,0.032,0.01,27.45,-114.96,276.533166666667
276.8605,20.652,12.9880666666667,291.162,0.023,0.006,290.926,0.033,0.01,27.451,-114.959,276.541169444444
276.8685,20.8445,13.1805666666667,291.134,0.028,0.007,291.042,0.039,0.012,27.453,-114.959,276.549169444444
276.8765,21.037,13.3729333333333,291.151,0.031,0.008,290.973,0.037,0.012,27.455,-114.961,276.557163888889
276.8846,21.2295,13.5661066666667,291.422,0.056,0.014,290.819,0.075,0.024,27.4439,-114.9509,276.565291944444
276.8926,21.4232,13.7604666666667,291.361,0.037,0.009,290.885,0.058,0.018,27.433,-114.941,276.573319444444
276.9007,21.6158,13.9548,291.991,0.034,0.008,292.593,0.057,0.018,27.406,-114.915,276.581491666667
276.9087,21.8082,14.1489533333333,292.436,0.068,0.017,293.012,0.039,0.012,27.3793,-114.8887,276.589564722222
276.9167,22.0006,14.3431133333333,292.773,0.081,0.02,293.264,0.047,0.015,27.3527,-114.8623,276.597638055556
276.9247,22.1931,14.5373666666667,292.089,0.032,0.008,293.237,0.028,0.009,27.326,-114.836,276.605711111111
276.9327,22.3858,14.7317333333333,292.213,0.032,0.008,293.099,0.028,0.009,27.298,-114.811,276.613780555556
276.9408,22.5781,14.9256333333333,292.235,0.027,0.007,292.972,0.041,0.013,27.27,-114.787,276.621947222222
276.9488,22.7706,15.1197,292.42,0.019,0.005,292.954,0.076,0.024,27.2405,-114.7635,276.6300125
276.9568,22.9642,15.3148666666667,292.009,0.02,0.005,291.828,0.04,0.013,27.211,-114.74,276.638077777778
276.9649,23.1567,15.5089666666667,291.719,0.023,0.006,291.424,0.033,0.01,27.181,-114.716,276.646244444444
276.9729,23.3505,15.7043666666667,292.021,0.029,0.007,292.348,0.053,0.017,27.154,-114.692,276.654311111111
276.981,23.5432,15.8988,291.944,0.037,0.009,292.217,0.048,0.015,27.126,-114.666,276.662483333333
276.989,23.7357,16.0928333333333,292.49,0.045,0.011,293.548,0.034,0.011,27.099,-114.643,276.670547222222
277.0086,0.2076,16.5689333333333,292.844,0.033,0.008,293.61,0.048,0.015,27.035,-114.58,276.690322222222
277.0167,0.4,16.7631333333333,292.714,0.037,0.009,293.319,0.021,0.007,27.009,-114.553,276.698497222222
277.0247,0.5923,16.9571,292.782,0.031,0.008,293.361,0.06,0.019,26.983,-114.528,276.706566666667
277.0327,0.7848,17.1512666666667,292.777,0.027,0.007,293.249,0.034,0.011,26.957,-114.503,276.714636111111
277.0407,0.9771,17.3452333333333,292.757,0.038,0.009,293.189,0.056,0.018,26.931,-114.478,276.722705555556
277.0489,1.1724,17.5422,292.712,0.031,0.008,293.133,0.023,0.007,26.903,-114.453,276.730975
277.0887,2.1292,18.5039933333333,292.858,0.033,0.008,293.317,0.07,0.022,26.8131,-114.3781,276.770983055556
277.0967,2.3218,18.6976,292.806,0.039,0.01,293.397,0.041,0.013,26.795,-114.363,276.779025
277.1048,2.5142,18.8900666666667,292.832,0.04,0.01,293.471,0.045,0.014,26.795,-114.362,276.787127777778
277.1128,2.7065,19.0823,292.835,0.025,0.006,293.426,0.037,0.012,26.795,-114.363,276.795125
277.1208,2.899,19.2748,292.832,0.03,0.008,293.397,0.042,0.013,26.795,-114.363,276.803125
277.1288,3.0915,19.4673666666667,292.835,0.027,0.007,293.399,0.028,0.009,26.795,-114.362,276.811127777778
277.1368,3.2839,19.6597666666667,292.81,0.016,0.004,293.336,0.041,0.013,26.795,-114.362,276.819127777778
277.1449,3.4765,19.8523666666667,292.783,0.035,0.009,293.327,0.03,0.01,26.795,-114.362,276.827227777778
277.1529,3.6688,20.0446666666667,292.744,0.028,0.007,293.117,0.047,0.015,26.795,-114.362,276.835227777778
277.1609,3.8613,20.2371666666667,292.764,0.028,0.007,293.198,0.03,0.009,26.795,-114.362,276.843227777778
277.169,4.0551,20.4309666666667,292.749,0.023,0.006,293.161,0.029,0.009,26.795,-114.362,276.851327777778
277.177,4.2476,20.6234,292.741,0.027,0.007,293.125,0.062,0.019,26.795,-114.363,276.859325
277.185,4.4401,20.8159,292.745,0.033,0.008,293.14,0.054,0.017,26.795,-114.363,276.867325
277.193,4.6326,21.0084666666667,292.833,0.033,0.008,293.327,0.038,0.012,26.797,-114.362,276.875327777778
277.201,4.8251,21.2028333333333,292.891,0.046,0.012,293.427,0.02,0.006,26.784,-114.334,276.883405555556
277.2091,5.0175,21.3973,292.943,0.046,0.012,293.554,0.037,0.012,26.763,-114.303,276.891591666667
277.2171,5.2098,21.5914,293.101,0.048,0.012,293.484,0.027,0.009,26.737,-114.276,276.899666666667
277.2251,5.4023,21.7855,293.06,0.031,0.008,293.287,0.025,0.008,26.709,-114.252,276.907733333333
277.2331,5.5949,21.9796333333333,293.056,0.044,0.011,293.186,0.018,0.006,26.681,-114.229,276.915797222222
277.2411,5.7873,22.1737,293.073,0.049,0.012,293.111,0.035,0.011,26.651,-114.204,276.923866666667
277.2491,5.9798,22.3678466666667,293.16,0.083,0.021,293.167,0.045,0.014,26.6213,-114.1793,276.931935277778
277.2572,6.1721,22.5618133333333,293.445,0.074,0.018,293.039,0.069,0.022,26.5913,-114.1543,276.940104722222
277.2652,6.3646,22.7559533333333,293.402,0.063,0.016,292.861,0.039,0.012,26.5617,-114.1297,276.948173055556
277.2732,6.557,22.95,293.255,0.036,0.009,292.978,0.034,0.011,26.532,-114.105,276.956241666667
277.2812,6.7494,23.144,293.237,0.052,0.013,292.915,0.025,0.008,26.503,-114.081,276.964308333333
277.2892,6.942,23.3382666666667,293.063,0.038,0.01,292.882,0.026,0.008,26.473,-114.056,276.972377777778
277.2973,7.1345,23.5323,293.225,0.027,0.007,292.886,0.044,0.014,26.443,-114.033,276.980541666667
277.3053,7.3268,23.7261333333333,293.089,0.031,0.008,292.938,0.026,0.008,26.412,-114.01,276.988605555556
277.3133,7.5192,23.9202,293.075,0.027,0.007,292.947,0.03,0.01,26.382,-113.985,276.996675
277.3213,7.7117,0.114366666666667,293.37,0.061,0.015,292.999,0.031,0.01,26.3525,-113.96,277.004744444444
277.3293,7.9041,0.308433333333332,293.268,0.02,0.005,292.987,0.028,0.009,26.323,-113.935,277.012813888889
277.3374,8.0968,0.502933333333333,293.301,0.018,0.004,292.821,0.049,0.015,26.293,-113.908,277.020988888889
277.3454,8.289,0.696933333333333,293.253,0.021,0.005,292.614,0.028,0.009,26.264,-113.881,277.029063888889
277.3534,8.4815,0.891233333333334,293.339,0.023,0.006,292.705,0.043,0.014,26.235,-113.854,277.037138888889
277.3614,8.6739,1.08536666666667,293.419,0.021,0.005,292.987,0.043,0.014,26.207,-113.828,277.045211111111
277.3694,8.8664,1.2796,293.439,0.034,0.008,293.231,0.038,0.012,26.179,-113.802,277.053283333333
277.3775,9.059,1.47386666666667,293.464,0.041,0.01,293.286,0.026,0.008,26.152,-113.777,277.061452777778
277.3855,9.2512,1.6678,293.648,0.042,0.011,293.763,0.031,0.01,26.124,-113.751,277.069525
277.3935,9.4438,1.86206666666667,293.973,0.058,0.014,294.211,0.019,0.006,26.097,-113.726,277.077594444444
277.4015,9.6362,2.05613333333333,294.202,0.044,0.011,294.467,0.022,0.007,26.07,-113.701,277.085663888889
277.4095,9.8287,2.2503,294.215,0.045,0.011,294.455,0.036,0.011,26.043,-113.676,277.093733333333
277.4175,10.0211,2.44436666666667,294.276,0.033,0.008,294.453,0.032,0.01,26.015,-113.651,277.101802777778
277.4256,10.2136,2.63851333333333,294.219,0.016,0.004,294.293,0.087,0.027,25.9863,-113.6263,277.109971388889
277.4336,10.4062,2.83273333333333,294.233,0.027,0.007,294.397,0.027,0.009,25.958,-113.602,277.118038888889
277.4416,10.5985,3.02663333333333,294.35,0.032,0.008,294.669,0.041,0.013,25.93,-113.578,277.126105555556
277.4496,10.791,3.2208,294.403,0.025,0.006,294.708,0.038,0.012,25.902,-113.553,277.134175
277.4576,10.9835,3.4149,294.433,0.027,0.007,294.485,0.036,0.011,25.874,-113.529,277.142241666667
277.4657,11.1759,3.60896666666667,294.345,0.023,0.006,294.442,0.029,0.009,25.846,-113.504,277.150411111111
277.4737,11.3697,3.80443333333333,294.063,0.028,0.007,293.796,0.032,0.01,25.818,-113.479,277.158480555556
277.4818,11.5623,3.9987,293.875,0.016,0.004,293.779,0.016,0.005,25.79,-113.454,277.16665
277.4898,11.7547,4.19283333333333,293.636,0.021,0.005,293.735,0.051,0.016,25.763,-113.428,277.174722222222
277.4978,11.9471,4.38696666666667,293.626,0.032,0.008,293.751,0.033,0.01,25.735,-113.402,277.182794444444
277.5058,12.1395,4.58103333333333,293.635,0.023,0.006,293.835,0.038,0.012,25.707,-113.377,277.190863888889
277.5138,12.332,4.77526666666667,293.586,0.029,0.007,293.858,0.033,0.01,25.68,-113.351,277.198936111111
277.5219,12.5245,4.9695,293.444,0.03,0.007,293.782,0.048,0.015,25.652,-113.325,277.207108333333
277.5299,12.717,5.16366666666667,293.494,0.022,0.006,293.796,0.059,0.019,25.625,-113.3,277.215177777778
277.5379,12.9093,5.35763333333333,293.401,0.027,0.007,293.784,0.039,0.012,25.598,-113.275,277.223247222222
277.5459,13.1018,5.5518,293.392,0.026,0.006,293.597,0.037,0.012,25.571,-113.25,277.231316666667
277.5539,13.2942,5.74586666666667,293.493,0.028,0.007,293.913,0.04,0.013,25.544,-113.225,277.239386111111
277.562,13.4867,5.9401,293.533,0.028,0.007,293.969,0.046,0.014,25.516,-113.199,277.247558333333
277.57,13.6793,6.13436666666667,293.655,0.026,0.006,294.006,0.053,0.017,25.488,-113.174,277.255627777778
277.578,13.8716,6.32826666666667,293.7,0.022,0.005,293.987,0.051,0.016,25.46,-113.15,277.263694444444
277.586,14.064,6.52206666666667,293.709,0.022,0.006,293.906,0.021,0.007,25.43,-113.129,277.271752777778
277.6021,14.4489,6.90743333333333,293.743,0.022,0.006,293.991,0.04,0.013,25.359,-113.122,277.287872222222
277.61,14.6414,7.10013333333333,293.784,0.031,0.008,294.089,0.056,0.018,25.324,-113.119,277.295780555556
277.6181,14.834,7.293,293.821,0.024,0.006,294.187,0.03,0.01,25.289,-113.115,277.303891666667
277.6261,15.0264,7.48646666666667,293.885,0.02,0.005,294.31,0.057,0.018,25.259,-113.099,277.311936111111
277.6341,15.2188,7.68073333333333,293.847,0.027,0.007,294.208,0.044,0.014,25.234,-113.071,277.320013888889
277.6421,15.4112,7.87493333333333,293.798,0.034,0.008,294.074,0.038,0.012,25.209,-113.044,277.328088888889
277.6501,15.6036,8.0692,293.853,0.016,0.004,294.5,0.05,0.016,25.184,-113.016,277.336166666667
277.6582,15.796,8.26306666666667,293.836,0.029,0.007,294.569,0.046,0.014,25.163,-112.994,277.344327777778
277.6662,15.9887,8.45576666666667,293.852,0.035,0.009,294.622,0.043,0.013,25.164,-112.994,277.352327777778
277.6742,16.181,8.64813333333333,293.935,0.028,0.007,294.675,0.049,0.016,25.164,-112.993,277.360330555556
277.6822,16.3735,8.8407,293.944,0.032,0.008,294.725,0.06,0.019,25.165,-112.992,277.368333333333
277.6902,16.5659,9.0331,293.983,0.041,0.01,294.744,0.044,0.014,25.164,-112.992,277.376333333333
277.6983,16.7584,9.2256,294.061,0.034,0.009,294.811,0.028,0.009,25.164,-112.992,277.384433333333
277.7063,16.9509,9.4181,294.059,0.033,0.008,294.832,0.057,0.018,25.164,-112.992,277.392433333333
277.7143,17.1433,9.6105,294.081,0.025,0.006,294.89,0.035,0.011,25.163,-112.992,277.400433333333
277.7223,17.3357,9.8029,294.167,0.04,0.01,294.959,0.03,0.01,25.163,-112.992,277.408433333333
277.7303,17.5282,9.9954,294.239,0.036,0.009,294.957,0.033,0.01,25.162,-112.992,277.416433333333
277.7384,17.7206,10.1877333333333,294.265,0.05,0.013,295.129,0.025,0.008,25.162,-112.993,277.424530555556
277.7464,17.9131,10.3802333333333,294.35,0.043,0.011,295.165,0.021,0.007,25.161,-112.993,277.432530555556
277.7544,18.1057,10.5728333333333,294.302,0.038,0.009,294.991,0.058,0.018,25.16,-112.993,277.440530555556
277.7624,18.2981,10.7651,294.41,0.036,0.009,295.135,0.043,0.014,25.158,-112.995,277.448525
277.7704,18.4904,10.9573333333333,294.36,0.043,0.011,295.269,0.019,0.006,25.158,-112.996,277.456522222222
277.7784,18.6829,11.1497666666667,294.458,0.019,0.005,295.241,0.024,0.008,25.158,-112.997,277.464519444444
277.7865,18.8754,11.3422666666667,294.403,0.027,0.007,295.206,0.034,0.011,25.159,-112.997,277.472619444444
277.7945,19.0678,11.5346,294.485,0.023,0.006,295.185,0.041,0.013,25.161,-112.998,277.480616666667
277.8025,19.2602,11.727,294.546,0.036,0.009,295.216,0.024,0.008,25.162,-112.998,277.488616666667
277.8105,19.4529,11.9197,294.597,0.026,0.006,295.227,0.044,0.014,25.163,-112.998,277.496616666667
277.8185,19.6451,12.1119,294.598,0.02,0.005,295.223,0.044,0.014,25.165,-112.998,277.504616666667
277.8266,19.8376,12.3044,294.628,0.02,0.005,295.276,0.044,0.014,25.166,-112.998,277.512716666667
277.8346,20.0301,12.4969,294.651,0.029,0.007,295.298,0.045,0.014,25.167,-112.998,277.520716666667
277.8426,20.2226,12.6894,294.61,0.03,0.007,295.305,0.047,0.015,25.168,-112.998,277.528716666667
277.8507,20.4164,12.8832,294.615,0.024,0.006,295.312,0.034,0.011,25.169,-112.998,277.536816666667
277.8587,20.609,13.0758,294.58,0.036,0.009,295.292,0.042,0.013,25.171,-112.998,277.544816666667
277.8667,20.8013,13.2681,294.501,0.025,0.006,295.221,0.032,0.01,25.173,-112.998,277.552816666667
277.8747,20.9937,13.4605666666667,294.701,0.03,0.007,295.206,0.04,0.013,25.171,-112.997,277.560819444444
277.8828,21.1869,13.6545666666667,295.139,0.043,0.011,295.445,0.021,0.007,25.158,-112.985,277.568952777778
277.8908,21.38,13.8476,294.609,0.028,0.007,295.248,0.062,0.02,25.156,-112.986,277.57695
277.8989,21.5724,14.0400666666667,294.472,0.028,0.007,294.927,0.037,0.012,25.156,-112.985,277.585052777778
277.9069,21.7651,14.2327,294.755,0.032,0.008,295.325,0.029,0.009,25.153,-112.986,277.59305
277.9149,21.9574,14.4268,294.56,0.034,0.009,295.208,0.044,0.014,25.132,-112.959,277.601125
277.9229,22.1499,14.6213666666667,294.575,0.041,0.01,295.006,0.025,0.008,25.109,-112.928,277.609211111111
277.9309,22.3423,14.8158333333333,294.62,0.038,0.009,295.227,0.023,0.007,25.086,-112.897,277.617297222222
277.9389,22.5347,15.0103,294.718,0.051,0.013,295.555,0.026,0.008,25.064,-112.866,277.625383333333
277.947,22.7272,15.2048666666667,294.905,0.037,0.009,296.174,0.025,0.008,25.04,-112.835,277.633569444444
277.955,22.9196,15.3993333333333,295.035,0.046,0.011,296.237,0.036,0.011,25.017,-112.804,277.641655555555
277.963,23.1121,15.5938333333333,295.127,0.032,0.008,296.265,0.059,0.019,24.993,-112.774,277.649738888889
277.971,23.3046,15.7883333333333,295.205,0.048,0.012,296.374,0.025,0.008,24.969,-112.744,277.657822222222
277.979,23.497,15.9827333333333,295.172,0.041,0.01,295.908,0.045,0.014,24.944,-112.714,277.665905555556
277.9871,23.6895,16.1772333333333,295.192,0.028,0.007,295.767,0.043,0.014,24.919,-112.684,277.674088888889
278.0086,0.2069,16.6999666666667,295.396,0.041,0.01,296.234,0.036,0.011,24.856,-112.604,277.695811111111
278.0166,0.3993,16.8944333333333,295.462,0.041,0.01,296.524,0.058,0.018,24.833,-112.573,277.703897222222
278.0247,0.5918,17.089,295.555,0.04,0.01,296.521,0.029,0.009,24.81,-112.542,277.712083333333
278.0566,1.3588,17.8642,295.548,0.029,0.007,295.954,0.039,0.012,24.718,-112.419,277.744325
278.0646,1.5513,18.0587,295.567,0.026,0.006,295.953,0.048,0.015,24.695,-112.389,277.752408333333
278.0727,1.7437,18.2531666666667,295.507,0.025,0.006,295.466,0.046,0.015,24.671,-112.358,277.760594444444
278.0807,1.9375,18.4489666666667,295.424,0.035,0.009,295.193,0.028,0.009,24.646,-112.328,277.768677777778
278.0887,2.13,18.6434666666667,295.231,0.033,0.008,294.602,0.023,0.007,24.622,-112.298,277.776761111111
278.097,2.3277,18.8431666666667,295.162,0.026,0.006,294.677,0.042,0.013,24.596,-112.268,277.785144444444
278.1051,2.5232,19.0406,295.188,0.032,0.008,294.883,0.037,0.012,24.571,-112.239,277.793325
278.1132,2.7157,19.2350333333333,295.07,0.025,0.006,294.524,0.041,0.013,24.546,-112.21,277.801505555556
278.1212,2.9081,19.4295,294.942,0.032,0.008,294.779,0.027,0.008,24.521,-112.179,277.809591666667
278.1292,3.1005,19.6241,294.737,0.032,0.008,294.715,0.036,0.012,24.495,-112.146,277.817683333333
278.1372,3.2931,19.8188333333333,294.549,0.035,0.009,294.709,0.028,0.009,24.47,-112.114,277.825772222222
278.1452,3.4855,20.0133666666667,294.645,0.028,0.007,294.596,0.031,0.01,24.444,-112.082,277.833861111111
278.1533,3.6779,20.2079,294.66,0.021,0.005,294.594,0.026,0.008,24.417,-112.05,277.84205
278.1613,3.8704,20.4024666666667,294.665,0.025,0.006,294.527,0.057,0.018,24.39,-112.019,277.850136111111
278.1693,4.0628,20.5969333333333,294.916,0.044,0.011,294.973,0.048,0.015,24.364,-111.988,277.858222222222
278.1773,4.2552,20.7915333333333,295.163,0.026,0.007,295.267,0.058,0.018,24.339,-111.955,277.866313888889
278.1853,4.4479,20.9864333333333,295.361,0.039,0.01,295.464,0.028,0.009,24.313,-111.922,277.874405555556
278.1933,4.6402,21.1809333333333,295.451,0.025,0.006,295.512,0.035,0.011,24.288,-111.889,277.882497222222
278.2014,4.8326,21.3755333333333,295.531,0.027,0.007,295.625,0.038,0.012,24.262,-111.856,277.890688888889
278.2094,5.0251,21.5702333333333,295.549,0.039,0.01,295.577,0.046,0.015,24.236,-111.823,277.898780555556
278.2174,5.2176,21.7649333333333,295.498,0.035,0.009,295.536,0.035,0.011,24.208,-111.79,277.906872222222
278.2254,5.41,21.9595333333333,295.477,0.025,0.006,295.517,0.04,0.013,24.179,-111.757,277.914963888889
278.2334,5.6026,22.1544,295.476,0.021,0.005,295.239,0.047,0.015,24.15,-111.723,277.923058333333
278.2415,5.795,22.3491333333333,295.523,0.023,0.006,295.322,0.036,0.012,24.121,-111.688,277.931255555556
278.2495,5.9874,22.5438,295.793,0.024,0.006,295.827,0.038,0.012,24.093,-111.654,277.93935
278.2575,6.1798,22.7384666666667,296.109,0.027,0.007,296.246,0.025,0.008,24.065,-111.62,277.947444444444
278.2655,6.3722,22.9330666666667,296.223,0.029,0.007,295.881,0.032,0.01,24.038,-111.587,277.955536111111
278.2735,6.5649,23.1281,296.241,0.025,0.006,296.414,0.03,0.01,24.012,-111.552,277.963633333333
278.2816,6.7573,23.3228333333333,296.407,0.029,0.007,296.758,0.039,0.012,23.985,-111.517,277.971830555556
278.2896,6.9496,23.5174666666667,296.402,0.028,0.007,296.697,0.021,0.007,23.959,-111.482,277.979927777778
278.2976,7.1421,23.7123666666667,296.329,0.032,0.008,296.369,0.037,0.012,23.933,-111.446,277.988027777778
278.3056,7.3345,23.9071666666667,296.298,0.024,0.006,296.182,0.068,0.021,23.906,-111.41,277.996127777778
278.3136,7.527,0.102,296.159,0.03,0.008,295.796,0.032,0.01,23.879,-111.375,278.004225
278.3217,7.7194,0.296866666666667,296.246,0.036,0.009,296.648,0.033,0.01,23.852,-111.338,278.012427777778
278.3297,7.912,0.4918,296.286,0.032,0.008,296.686,0.043,0.014,23.826,-111.303,278.020525
278.3377,8.1044,0.686666666666667,296.19,0.037,0.009,296.519,0.033,0.011,23.802,-111.266,278.028627777778
278.3457,8.2968,0.881466666666666,296.321,0.036,0.009,296.959,0.039,0.012,23.778,-111.23,278.036727777778
278.3537,8.4892,1.07626666666667,296.244,0.014,0.004,296.334,0.026,0.008,23.753,-111.194,278.044827777778
278.3618,8.6822,1.27173333333333,296.265,0.03,0.007,296.367,0.052,0.016,23.729,-111.157,278.053030555556
278.3698,8.8755,1.46736666666667,296.374,0.033,0.008,296.865,0.025,0.008,23.704,-111.122,278.061127777778
278.3778,9.0679,1.66203333333333,296.447,0.036,0.009,296.942,0.052,0.016,23.677,-111.088,278.069222222222
278.3859,9.2618,1.8582,296.708,0.049,0.012,298.133,0.045,0.014,23.647,-111.054,278.077416666667
278.3939,9.4543,2.05283333333333,296.857,0.043,0.011,298.078,0.028,0.009,23.619,-111.022,278.085505555556
278.4019,9.6467,2.2475,296.957,0.042,0.011,298.218,0.035,0.011,23.591,-110.988,278.0936
278.41,9.8392,2.4424,296.99,0.051,0.013,298.26,0.032,0.01,23.564,-110.952,278.1018
278.418,10.0325,2.6381,297.067,0.048,0.012,298.203,0.038,0.012,23.537,-110.916,278.1099
